URLs length directory hyphens digits tokens tlds
Mal 30.5 3.5 0.5 0.5 5.5 0.5
Mal 30.5 3.5 0.5 0.5 5.5 0.5
Mal 30.5 3.5 0.5 0.5 5.5 0.5
Mal 30.5 3.5 0.5 0.5 5.5 0.5
Mal 30.5 3.5 0.5 0.5 5.5 0.5
Mal 30.5 3.5 0.5 0.5 5.5 0.5
Mal 30.5 3.5 0.5 0.5 5.5 0.5
Mal 30.5 3.5 0.5 0.5 5.5 0.5
Mal 30.5 3.5 0.5 0.5 5.5 0.5
Mal 30.5 3.5 0.5 0.5 5.5 0.5
Mal 31.5 3.5 0.5 0.5 6.5 0.5
Mal 68.5 5.5 0.5 0.5 7.5 0.5
Mal 68.5 5.5 0.5 0.5 7.5 0.5
Mal 68.5 5.5 0.5 0.5 7.5 0.5
Mal 68.5 5.5 0.5 0.5 7.5 0.5
Mal 36.5 4.5 0.5 0.5 7.5 0.5
Mal 37.5 4.5 0.5 0.5 7.5 0.5
Mal 37.5 4.5 0.5 0.5 7.5 0.5
Mal 37.5 4.5 0.5 0.5 7.5 0.5
Mal 57.5 6.5 0.5 10.5 9.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 1.5
Mal 30.5 3.5 0.5 0.5 6.5 1.5
Mal 30.5 3.5 0.5 0.5 6.5 1.5
Mal 30.5 3.5 0.5 0.5 6.5 1.5
Mal 34.5 3.5 0.5 0.5 6.5 1.5
Mal 30.5 3.5 0.5 0.5 6.5 1.5
Mal 32.5 3.5 0.5 0.5 6.5 1.5
Mal 30.5 3.5 0.5 0.5 6.5 1.5
Mal 30.5 3.5 0.5 0.5 6.5 1.5
Mal 32.5 3.5 0.5 0.5 6.5 1.5
Mal 30.5 3.5 0.5 0.5 6.5 1.5
Mal 31.5 3.5 0.5 0.5 6.5 1.5
Mal 25.5 3.5 0.5 0.5 5.5 0.5
Mal 46.5 5.5 2.5 8.5 10.5 1.5
Mal 35.5 3.5 0.5 0.5 5.5 0.5
Mal 35.5 3.5 0.5 0.5 5.5 0.5
Mal 35.5 3.5 0.5 0.5 5.5 0.5
Mal 33.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 32.5 3.5 0.5 0.5 6.5 0.5
Mal 32.5 3.5 0.5 0.5 6.5 0.5
Mal 28.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 32.5 3.5 0.5 0.5 6.5 0.5
Mal 54.5 5.5 0.5 3.5 8.5 0.5
Mal 54.5 5.5 0.5 3.5 8.5 0.5
Mal 54.5 5.5 0.5 3.5 8.5 0.5
Mal 54.5 5.5 0.5 3.5 8.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 3.5 0.5 0.5 6.5 0.5
Mal 35.5 5.5 0.5 3.5 7.5 0.5
Mal 35.5 5.5 0.5 3.5 7.5 0.5
Mal 45.5 5.5 0.5 6.5 7.5 0.5
Mal 34.5 3.5 0.5 1.5 5.5 0.5
Mal 30.5 3.5 0.5 1.5 5.5 0.5
Mal 30.5 3.5 0.5 1.5 5.5 0.5
Mal 21.5 2.5 0.5 0.5 3.5 0.5
Mal 48.5 6.5 0.5 5.5 8.5 0.5
Mal 35.5 2.5 0.5 0.5 4.5 0.5
Mal 25.5 3.5 0.5 0.5 4.5 0.5
Mal 51.5 8.5 0.5 11.5 10.5 0.5
Mal 52.5 6.5 0.5 19.5 8.5 0.5
Mal 22.5 3.5 0.5 0.5 4.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 25.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 28.5 3.5 0.5 0.5 5.5 0.5
Mal 33.5 4.5 0.5 1.5 6.5 0.5
Mal 40.5 4.5 0.5 5.5 6.5 0.5
Mal 39.5 4.5 0.5 4.5 6.5 0.5
Mal 37.5 4.5 0.5 2.5 6.5 0.5
Mal 56.5 4.5 0.5 0.5 6.5 0.5
Mal 69.5 7.5 0.5 0.5 9.5 0.5
Mal 31.5 3.5 0.5 0.5 5.5 0.5
Mal 29.5 3.5 0.5 0.5 5.5 0.5
Mal 53.5 6.5 0.5 10.5 8.5 0.5
Mal 53.5 6.5 0.5 10.5 8.5 0.5
Mal 53.5 6.5 0.5 10.5 8.5 0.5
Mal 47.5 3.5 1.5 0.5 6.5 0.5
Mal 47.5 3.5 1.5 0.5 6.5 0.5
Mal 47.5 3.5 1.5 0.5 6.5 0.5
Mal 47.5 3.5 1.5 0.5 6.5 0.5
Mal 47.5 3.5 1.5 0.5 6.5 0.5
Mal 47.5 3.5 1.5 0.5 6.5 0.5
Mal 30.5 3.5 1.5 0.5 6.5 0.5
Mal 30.5 3.5 1.5 0.5 6.5 0.5
Mal 30.5 3.5 1.5 0.5 6.5 0.5
Mal 30.5 3.5 1.5 0.5 6.5 0.5
Mal 30.5 3.5 1.5 0.5 6.5 0.5
Mal 30.5 3.5 1.5 0.5 6.5 0.5
Mal 30.5 3.5 1.5 0.5 6.5 0.5
Mal 30.5 3.5 1.5 0.5 6.5 0.5
Mal 30.5 3.5 1.5 0.5 6.5 0.5
Mal 35.5 4.5 1.5 0.5 7.5 0.5
Mal 35.5 4.5 1.5 0.5 7.5 0.5
Mal 35.5 4.5 1.5 0.5 7.5 0.5
Mal 35.5 4.5 1.5 0.5 7.5 0.5
Mal 35.5 4.5 1.5 0.5 7.5 0.5
Mal 35.5 4.5 1.5 0.5 7.5 0.5
Mal 35.5 4.5 1.5 0.5 7.5 0.5
Mal 35.5 4.5 1.5 0.5 7.5 0.5
Mal 35.5 4.5 0.5 0.5 6.5 0.5
Mal 35.5 4.5 0.5 0.5 6.5 0.5
Mal 27.5 3.5 0.5 0.5 5.5 0.5
Mal 31.5 2.5 1.5 0.5 5.5 0.5
Mal 24.5 2.5 0.5 0.5 4.5 0.5
Mal 62.5 5.5 1.5 4.5 8.5 0.5
Mal 50.5 5.5 0.5 2.5 7.5 0.5
Mal 43.5 4.5 0.5 2.5 7.5 0.5
Mal 32.5 2.5 0.5 0.5 4.5 0.5
Mal 25.5 2.5 0.5 1.5 4.5 0.5
Mal 47.5 4.5 1.5 0.5 7.5 0.5
Mal 76.5 6.5 0.5 1.5 11.5 1.5
Mal 34.5 3.5 1.5 0.5 6.5 0.5
Mal 34.5 3.5 0.5 1.5 5.5 0.5
Mal 29.5 3.5 0.5 4.5 5.5 0.5
Mal 29.5 3.5 0.5 4.5 5.5 0.5
Mal 36.5 4.5 0.5 7.5 6.5 0.5
Mal 36.5 4.5 0.5 7.5 6.5 0.5
Mal 35.5 4.5 0.5 6.5 6.5 0.5
Mal 47.5 4.5 0.5 1.5 6.5 0.5
Mal 52.5 4.5 0.5 1.5 6.5 0.5
Mal 32.5 2.5 0.5 2.5 5.5 0.5
Mal 27.5 3.5 0.5 0.5 5.5 0.5
Mal 42.5 5.5 0.5 9.5 8.5 1.5
Mal 47.5 5.5 0.5 0.5 7.5 0.5
Mal 39.5 4.5 0.5 0.5 5.5 0.5
Mal 25.5 3.5 0.5 0.5 4.5 0.5
Mal 41.5 4.5 0.5 2.5 7.5 0.5
Mal 42.5 4.5 0.5 3.5 7.5 0.5
Mal 42.5 4.5 0.5 3.5 7.5 0.5
Mal 42.5 4.5 0.5 3.5 7.5 0.5
Mal 41.5 4.5 0.5 2.5 7.5 0.5
Mal 41.5 4.5 0.5 2.5 7.5 0.5
Mal 41.5 4.5 0.5 2.5 7.5 0.5
Mal 41.5 4.5 0.5 2.5 7.5 0.5
Mal 41.5 4.5 0.5 2.5 7.5 0.5
Mal 41.5 4.5 0.5 2.5 7.5 0.5
Mal 41.5 4.5 0.5 2.5 7.5 0.5
Mal 41.5 4.5 0.5 2.5 7.5 0.5
Mal 41.5 4.5 0.5 2.5 7.5 0.5
Mal 41.5 4.5 0.5 2.5 7.5 0.5
Mal 41.5 4.5 0.5 2.5 7.5 0.5
Mal 41.5 4.5 0.5 2.5 7.5 0.5
Mal 48.5 6.5 1.5 6.5 8.5 0.5
Mal 30.5 3.5 0.5 0.5 5.5 0.5
Mal 34.5 4.5 1.5 5.5 8.5 1.5
Mal 36.5 4.5 0.5 0.5 5.5 0.5
Mal 29.5 3.5 0.5 0.5 5.5 0.5
Mal 54.5 7.5 0.5 6.5 9.5 0.5
Mal 35.5 3.5 0.5 1.5 4.5 0.5
Mal 29.5 3.5 0.5 1.5 4.5 0.5
Mal 30.5 4.5 0.5 7.5 6.5 0.5
Mal 34.5 3.5 0.5 0.5 5.5 0.5
Mal 37.5 3.5 1.5 0.5 5.5 0.5
Mal 20.5 3.5 0.5 0.5 5.5 0.5
Mal 21.5 3.5 0.5 0.5 4.5 0.5
Mal 38.5 5.5 0.5 0.5 6.5 0.5
Mal 38.5 5.5 0.5 0.5 6.5 0.5
Mal 33.5 4.5 0.5 0.5 6.5 0.5
Mal 42.5 4.5 0.5 10.5 6.5 0.5
Mal 32.5 4.5 1.5 1.5 7.5 0.5
Mal 25.5 4.5 1.5 1.5 6.5 0.5
Mal 15.5 2.5 0.5 0.5 3.5 0.5
Mal 25.5 3.5 0.5 0.5 4.5 0.5
Mal 34.5 3.5 0.5 0.5 5.5 0.5
Mal 37.5 6.5 0.5 7.5 8.5 0.5
Mal 24.5 2.5 0.5 0.5 3.5 0.5
Mal 46.5 5.5 0.5 10.5 6.5 0.5
Mal 36.5 4.5 0.5 3.5 6.5 0.5
Mal 37.5 4.5 0.5 0.5 6.5 0.5
Mal 32.5 5.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 6.5 0.5
Mal 40.5 4.5 0.5 0.5 6.5 0.5
Mal 34.5 3.5 0.5 0.5 4.5 0.5
Mal 50.5 3.5 0.5 0.5 5.5 0.5
Mal 26.5 2.5 0.5 0.5 3.5 0.5
Mal 34.5 3.5 0.5 1.5 4.5 0.5
Mal 31.5 3.5 0.5 1.5 4.5 0.5
Mal 21.5 2.5 0.5 0.5 3.5 0.5
Mal 39.5 5.5 0.5 0.5 6.5 0.5
Mal 63.5 4.5 0.5 0.5 6.5 0.5
Mal 28.5 2.5 1.5 0.5 4.5 0.5
Mal 35.5 3.5 0.5 0.5 5.5 0.5
Mal 82.5 6.5 0.5 28.5 8.5 0.5
Mal 33.5 4.5 0.5 6.5 5.5 0.5
Mal 49.5 6.5 1.5 2.5 9.5 0.5
Mal 21.5 2.5 0.5 5.5 4.5 0.5
Mal 28.5 4.5 0.5 5.5 6.5 0.5
Mal 28.5 2.5 0.5 0.5 4.5 0.5
Mal 73.5 8.5 0.5 0.5 10.5 0.5
Mal 19.5 2.5 0.5 1.5 4.5 0.5
Mal 19.5 2.5 0.5 1.5 4.5 0.5
Mal 20.5 2.5 0.5 0.5 4.5 0.5
Mal 36.5 5.5 0.5 0.5 7.5 0.5
Mal 26.5 2.5 0.5 0.5 5.5 0.5
Mal 45.5 6.5 0.5 2.5 9.5 0.5
Mal 52.5 7.5 0.5 2.5 10.5 0.5
Mal 24.5 2.5 0.5 0.5 5.5 0.5
Mal 34.5 3.5 0.5 1.5 5.5 0.5
Mal 34.5 3.5 0.5 1.5 5.5 0.5
Mal 34.5 4.5 0.5 7.5 6.5 0.5
Mal 54.5 5.5 1.5 7.5 9.5 1.5
Mal 50.5 5.5 1.5 0.5 10.5 0.5
Mal 36.5 4.5 0.5 0.5 6.5 0.5
Mal 37.5 4.5 0.5 0.5 7.5 0.5
Mal 37.5 4.5 0.5 0.5 7.5 0.5
Mal 37.5 4.5 0.5 0.5 7.5 0.5
Mal 39.5 4.5 0.5 0.5 7.5 0.5
Mal 39.5 4.5 0.5 0.5 6.5 0.5
Mal 39.5 4.5 0.5 0.5 6.5 0.5
Mal 19.5 2.5 0.5 0.5 3.5 0.5
Mal 34.5 3.5 1.5 0.5 6.5 0.5
Mal 27.5 3.5 0.5 0.5 4.5 0.5
Mal 26.5 3.5 0.5 0.5 4.5 0.5
Mal 18.5 2.5 0.5 0.5 3.5 0.5
Mal 25.5 2.5 0.5 0.5 4.5 0.5
Mal 30.5 3.5 0.5 3.5 4.5 0.5
Mal 49.5 4.5 3.5 0.5 9.5 0.5
Mal 29.5 4.5 0.5 0.5 6.5 0.5
Mal 24.5 3.5 0.5 0.5 5.5 0.5
Mal 34.5 3.5 0.5 0.5 5.5 0.5
Mal 36.5 3.5 0.5 0.5 5.5 0.5
Mal 47.5 4.5 0.5 0.5 6.5 1.5
Mal 36.5 4.5 1.5 1.5 7.5 0.5
Mal 37.5 4.5 0.5 0.5 6.5 0.5
Mal 37.5 4.5 0.5 0.5 6.5 0.5
Mal 37.5 4.5 0.5 0.5 6.5 0.5
Mal 37.5 4.5 0.5 0.5 6.5 0.5
Mal 38.5 4.5 0.5 0.5 6.5 0.5
Mal 38.5 4.5 0.5 0.5 7.5 0.5
Mal 38.5 4.5 0.5 0.5 7.5 0.5
Mal 38.5 4.5 0.5 0.5 7.5 0.5
Mal 38.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 7.5 0.5
Mal 40.5 4.5 0.5 0.5 6.5 0.5
Mal 40.5 4.5 0.5 0.5 6.5 0.5
Mal 40.5 4.5 0.5 0.5 6.5 0.5
Mal 23.5 2.5 0.5 2.5 4.5 0.5
Mal 23.5 2.5 0.5 2.5 4.5 0.5
Mal 39.5 2.5 0.5 9.5 6.5 0.5
Mal 28.5 3.5 0.5 1.5 5.5 0.5
Mal 28.5 3.5 0.5 1.5 5.5 0.5
Mal 23.5 2.5 0.5 0.5 4.5 0.5
Mal 41.5 3.5 0.5 0.5 5.5 0.5
Mal 30.5 3.5 0.5 0.5 4.5 0.5
Mal 30.5 3.5 0.5 0.5 4.5 0.5
Mal 32.5 4.5 0.5 0.5 6.5 0.5
Mal 31.5 3.5 0.5 2.5 5.5 0.5
Mal 48.5 7.5 0.5 10.5 9.5 0.5
Mal 45.5 3.5 0.5 1.5 7.5 0.5
Mal 24.5 3.5 0.5 0.5 4.5 0.5
Mal 46.5 4.5 0.5 0.5 7.5 0.5
Mal 24.5 3.5 0.5 0.5 5.5 0.5
Mal 36.5 4.5 0.5 0.5 5.5 0.5
Mal 24.5 3.5 0.5 4.5 5.5 0.5
Mal 51.5 5.5 0.5 0.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 4.5 0.5
Mal 42.5 4.5 0.5 4.5 6.5 1.5
Mal 19.5 2.5 0.5 0.5 3.5 0.5
Mal 25.5 2.5 1.5 0.5 4.5 0.5
Mal 21.5 2.5 1.5 2.5 4.5 0.5
Mal 21.5 2.5 1.5 2.5 4.5 0.5
Mal 24.5 3.5 1.5 3.5 5.5 0.5
Mal 24.5 3.5 1.5 3.5 5.5 0.5
Mal 26.5 3.5 0.5 0.5 4.5 0.5
Mal 53.5 3.5 0.5 1.5 5.5 0.5
Mal 41.5 3.5 0.5 3.5 5.5 0.5
Mal 32.5 3.5 0.5 0.5 6.5 1.5
Mal 40.5 3.5 0.5 1.5 5.5 0.5
Mal 30.5 3.5 0.5 2.5 5.5 0.5
Mal 29.5 3.5 0.5 2.5 5.5 0.5
Mal 30.5 4.5 1.5 2.5 7.5 0.5
Mal 32.5 3.5 0.5 0.5 5.5 0.5
Mal 31.5 2.5 0.5 4.5 5.5 0.5
Mal 32.5 3.5 0.5 2.5 4.5 0.5
Mal 60.5 5.5 0.5 2.5 7.5 0.5
Mal 42.5 4.5 0.5 0.5 6.5 0.5
Mal 58.5 6.5 0.5 0.5 8.5 0.5
Mal 37.5 7.5 0.5 8.5 8.5 0.5
Mal 39.5 4.5 0.5 2.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 1.5
Mal 30.5 2.5 0.5 0.5 4.5 1.5
Mal 33.5 4.5 0.5 3.5 5.5 0.5
Mal 33.5 4.5 0.5 3.5 5.5 0.5
Mal 39.5 3.5 0.5 3.5 6.5 0.5
Mal 46.5 3.5 0.5 7.5 7.5 0.5
Mal 46.5 3.5 0.5 7.5 7.5 0.5
Mal 30.5 2.5 1.5 0.5 4.5 0.5
Mal 23.5 3.5 0.5 0.5 4.5 0.5
Mal 23.5 3.5 0.5 0.5 4.5 0.5
Mal 23.5 3.5 0.5 0.5 4.5 0.5
Mal 35.5 4.5 0.5 1.5 6.5 0.5
Mal 26.5 3.5 0.5 0.5 4.5 0.5
Mal 29.5 3.5 0.5 0.5 4.5 0.5
Mal 26.5 3.5 0.5 0.5 4.5 0.5
Mal 26.5 3.5 0.5 0.5 4.5 0.5
Mal 38.5 3.5 0.5 0.5 4.5 0.5
Mal 30.5 3.5 0.5 0.5 4.5 0.5
Mal 30.5 4.5 0.5 6.5 5.5 0.5
Mal 40.5 3.5 0.5 0.5 6.5 0.5
Mal 30.5 4.5 1.5 0.5 6.5 0.5
Mal 30.5 4.5 1.5 0.5 6.5 0.5
Mal 31.5 3.5 0.5 0.5 4.5 0.5
Mal 43.5 5.5 0.5 3.5 6.5 0.5
Mal 22.5 2.5 0.5 0.5 3.5 0.5
Mal 61.5 6.5 1.5 3.5 9.5 0.5
Mal 40.5 5.5 0.5 0.5 8.5 1.5
Mal 39.5 6.5 0.5 0.5 7.5 0.5
Mal 28.5 4.5 1.5 1.5 7.5 0.5
Mal 44.5 7.5 0.5 7.5 8.5 0.5
Mal 34.5 3.5 0.5 0.5 5.5 1.5
Mal 40.5 4.5 0.5 2.5 6.5 0.5
Mal 24.5 3.5 0.5 0.5 4.5 0.5
Mal 40.5 3.5 0.5 0.5 4.5 0.5
Mal 35.5 4.5 0.5 0.5 5.5 0.5
Mal 35.5 4.5 0.5 0.5 5.5 0.5
Mal 35.5 4.5 0.5 0.5 5.5 0.5
Mal 35.5 4.5 0.5 0.5 5.5 0.5
Mal 18.5 3.5 0.5 0.5 4.5 0.5
Mal 23.5 3.5 0.5 0.5 4.5 0.5
Mal 24.5 3.5 0.5 2.5 4.5 0.5
Mal 32.5 2.5 0.5 7.5 4.5 0.5
Mal 46.5 3.5 3.5 0.5 8.5 0.5
Mal 51.5 8.5 0.5 11.5 10.5 0.5
Mal 43.5 5.5 0.5 6.5 6.5 0.5
Mal 28.5 2.5 0.5 0.5 4.5 0.5
Mal 30.5 3.5 0.5 0.5 5.5 0.5
Mal 30.5 3.5 0.5 0.5 5.5 0.5
Mal 27.5 3.5 0.5 2.5 5.5 1.5
Mal 27.5 3.5 0.5 0.5 4.5 0.5
Mal 16.5 2.5 0.5 0.5 3.5 0.5
Mal 21.5 3.5 0.5 0.5 4.5 0.5
Mal 26.5 3.5 1.5 0.5 5.5 0.5
Mal 27.5 3.5 0.5 1.5 4.5 0.5
Mal 20.5 2.5 0.5 0.5 3.5 0.5
Mal 44.5 4.5 0.5 0.5 7.5 0.5
Mal 29.5 3.5 0.5 0.5 4.5 0.5
Mal 24.5 3.5 0.5 0.5 4.5 0.5
Mal 20.5 3.5 0.5 0.5 4.5 0.5
Mal 38.5 3.5 0.5 0.5 5.5 0.5
Mal 51.5 5.5 0.5 0.5 7.5 0.5
Mal 35.5 4.5 0.5 0.5 6.5 1.5
Mal 65.5 5.5 0.5 0.5 8.5 0.5
Mal 56.5 4.5 0.5 0.5 7.5 0.5
Mal 36.5 3.5 0.5 0.5 4.5 0.5
Mal 35.5 3.5 0.5 0.5 5.5 0.5
Mal 30.5 3.5 0.5 2.5 5.5 0.5
Mal 25.5 2.5 0.5 0.5 4.5 0.5
Mal 22.5 2.5 1.5 0.5 4.5 0.5
Mal 41.5 4.5 0.5 0.5 6.5 0.5
Mal 37.5 3.5 0.5 0.5 4.5 0.5
Mal 37.5 3.5 0.5 0.5 4.5 0.5
Mal 71.5 7.5 0.5 0.5 10.5 1.5
Mal 43.5 6.5 2.5 8.5 10.5 1.5
Mal 39.5 4.5 0.5 0.5 5.5 0.5
Mal 41.5 5.5 0.5 1.5 6.5 0.5
Mal 27.5 3.5 0.5 0.5 5.5 0.5
Mal 23.5 3.5 0.5 0.5 4.5 0.5
Mal 37.5 3.5 0.5 0.5 5.5 0.5
Mal 25.5 4.5 0.5 1.5 6.5 0.5
Mal 29.5 3.5 0.5 0.5 5.5 0.5
Mal 29.5 3.5 0.5 0.5 5.5 0.5
Mal 29.5 3.5 0.5 4.5 5.5 0.5
Mal 35.5 3.5 1.5 0.5 7.5 0.5
Mal 45.5 4.5 0.5 0.5 8.5 0.5
Mal 44.5 4.5 0.5 0.5 7.5 0.5
Mal 33.5 3.5 0.5 0.5 7.5 0.5
Mal 41.5 4.5 0.5 0.5 7.5 1.5
Mal 45.5 4.5 0.5 0.5 7.5 1.5
Mal 48.5 4.5 0.5 0.5 7.5 1.5
Mal 40.5 3.5 0.5 7.5 6.5 1.5
Mal 47.5 5.5 1.5 5.5 9.5 0.5
Mal 43.5 5.5 0.5 8.5 8.5 0.5
Mal 29.5 3.5 0.5 0.5 6.5 0.5
Mal 48.5 4.5 1.5 0.5 7.5 0.5
Mal 48.5 4.5 1.5 0.5 7.5 0.5
Mal 34.5 3.5 1.5 0.5 6.5 0.5
